X,Y,OBJECTID,YINFO_ID,NAME,POINT_NM,MATERIAL,DPWT,ADR_KNM,CATEGORY,ID,OBS_CODE,OBS_POST_ID
127.8094964,34.42493139,G30427,F3022,연도,연도 산태바위,암,0.2~1.6,전라남도 여수시,1,1248,DT_0016,여수
127.8080358,34.41719222,G30428,F3022,연도,만작굴,암,1.6~25,전라남도 여수시,1,1249,DT_0016,여수
127.8058336,34.40841139,G30429,F3022,연도,소룡단 갯바위,암,0.2~1.6,전라남도 여수시,1,1250,DT_0016,여수
127.7986967,34.40962639,G30430,F3022,연도,대룡단 갯바위,암,0.7~1.3,전라남도 여수시,1,1251,DT_0016,여수
127.7965389,34.41689417,G30431,F3022,연도,덕포 갯바위,암,0.7~1.3,전라남도 여수시,1,1252,DT_0016,여수
127.7888208,34.41282722,G30432,F3022,연도,연도 대바위,암,1.3~3.1,전라남도 여수시,1,1253,DT_0016,여수
127.7850753,34.43019,G30434,F3022,연도,절리서 근처 갯바위,암,1.1~1.5,전라남도 여수시,1,1254,DT_0016,여수
127.7941211,34.45358528,G30436,F3022,연도,역포 서측 갯바위,암,0.2~1.9,전라남도 여수시,1,1255,DT_0016,여수
127.9980314,35.03470861,G30440,F3023,사천대교 부근,조도마을 앞,펄,-1.7~-2.2,경상남도 사천시,1,1256,DT_0061,삼천포
128.0040086,35.04463194,G30441,F3023,사천대교 부근,덕진포교,펄,-1.5~-1.7,경상남도 사천시,1,1257,DT_0061,삼천포
128.0098278,35.05007083,G30442,F3023,사천대교 부근,환덕리 묵곡천,펄,-1.7~-2.1,경상남도 사천시,1,1258,DT_0061,삼천포
128.0348883,35.02311417,G30444,F3023,사천대교 부근,화곡관광농원 앞,펄,0.1~3.4,경상남도 사천시,1,1259,DT_0061,삼천포
128.0378464,35.01956444,G30445,F3023,사천대교 부근,법도 맞은편,펄,0.1~1.5,경상남도 사천시,1,1260,DT_0061,삼천포
128.0427342,35.00842972,G30446,F3023,사천대교 부근,금문들 앞,펄,0.1~1.5,경상남도 사천시,1,1261,DT_0061,삼천포
128.0321147,34.95881556,G30457,F3024,진주만 부근,"삼분갑 근처 갯바위
(*삼천포 마리나 포인트)",암,1.2~6.3,경상남도 사천시,1,1262,DT_0061,삼천포
128.0343575,34.95099028,G30458,F3024,진주만 부근,산분령 유료낚시터,암,2.0~4.0,경상남도 사천시,1,1263,DT_0061,삼천포
128.0337406,34.93505583,G30460,F3024,진주만 부근,산분령 앞 마동도,암,0.1~2.2,경상남도 사천시,1,1264,DT_0061,삼천포
128.0456964,34.92470139,G30464,F3024,진주만 부근,초양도 남동측,암,5.7~10.4,경상남도 사천시,1,1265,DT_0061,삼천포
128.04959,34.92569695,G30465,F3024,진주만 부근,삼천포대교 밑 갯바위,암,1.2~11.1,경상남도 사천시,1,1266,DT_0061,삼천포
128.1496417,34.90436944,G30470,F3024,진주만 부근,상족암 유람선 갯바위,암,1.5~3.8,경상남도 고성군,1,1267,DT_0061,삼천포
128.1496417,34.90436944,G30477,F3025,자란만 부근,상족암 유람선 뒷편,암,1.5~3.8,경상남도 고성군,1,1268,DT_0061,삼천포
128.2555833,34.93728889,G30485,F3025,자란만 부근,.솔섬 맞은편,펄,0.1~4.8,경상남도 고성군,1,1269,DT_0061,삼천포
128.3303361,34.95546111,G30491,F3025,자란만 부근,오토캠핑장 앞,펄,0.5~0.8,경상남도 고성군,1,1270,DT_0061,삼천포
128.3198361,34.90907222,G30493,F3025,자란만 부근,가오치 마을 앞,펄,0.6~2.9,경상남도 통영시,1,1271,DT_0014,통영
128.3085242,34.75579667,G30499,F3026,추도 부근,오리바위 끝,암,2.3~6.7,경상남도 통영시,1,1272,DT_0014,통영
128.3068667,34.75148111,G30500,F3026,추도 부근,농바위 끝,암,3.6~6.3,경상남도 통영시,1,1273,DT_0014,통영
128.2990758,34.7516125,G30502,F3026,추도 부근,구들빗등,암,4.3~4.5,경상남도 통영시,1,1274,DT_0014,통영
128.2926167,34.74775806,G30504,F3026,추도 부근,물선치,암,4.3~4.5,경상남도 통영시,1,1275,DT_0014,통영
128.2896158,34.75088833,G30505,F3026,추도 부근,북바위 근처,암,0.5~1.5,경상남도 통영시,1,1276,DT_0014,통영
128.2833778,34.75490611,G30506,F3026,추도 부근,용머리치 끝,암,5.0~7.8,경상남도 통영시,1,1277,DT_0014,통영
128.2865764,34.75579028,G30507,F3026,추도 부근,용두암 중앙,암,5.0~7.8,경상남도 통영시,1,1278,DT_0014,통영
128.2861844,34.75901972,G30509,F3026,추도 부근,돌 무너진 자리,암,2.5~2.9,경상남도 통영시,1,1279,DT_0014,통영
128.2942625,34.76302417,G30510,F3026,추도 부근,연등 끝,암,3.1~5.0,경상남도 통영시,1,1280,DT_0014,통영
128.2970653,34.76101556,G30511,F3026,추도 부근,높은여,암,3.1~5.0,경상남도 통영시,1,1281,DT_0014,통영
128.3511697,34.65164694,G30512,F3027,연화도 부근,연화항 인근 갯바위,암,4.4~9.7,경상남도 통영시,1,1282,DT_0014,통영
128.3533939,34.65181694,G30513,F3027,연화도 부근,연화도 반하도 골창,암,4.4~13.3,경상남도 통영시,1,1283,DT_0014,통영
128.3620775,34.64844861,G30514,F3027,연화도 부근,십리골마을 동측 갯바위,암,9.7~15.8,경상남도 통영시,1,1284,DT_0014,통영
128.3765528,34.64534667,G30515,F3027,연화도 부근,막끝 갯바위,암,8.8~10.2,경상남도 통영시,1,1285,DT_0014,통영
128.3812111,34.64056,G30516,F3027,연화도 부근,진등끝 갯바위,암,5.9~8.2,경상남도 통영시,1,1286,DT_0014,통영
128.3768089,34.63480083,G30517,F3027,연화도 부근,네바위 사이 골창,암,7.2~12.2,경상남도 통영시,1,1287,DT_0014,통영
128.3676828,34.63893333,G30518,F3027,연화도 부근,소쿠리강정 갯바위,암,7.9~10.7,경상남도 통영시,1,1288,DT_0014,통영
128.3635606,34.64180472,G30519,F3027,연화도 부근,연화리 갯바위,암,10.1~10.7,경상남도 통영시,1,1289,DT_0014,통영
128.3578814,34.64098028,G30520,F3027,연화도 부근,한숨자리 인근,암,3.9~8.4,경상남도 통영시,1,1290,DT_0014,통영
128.3561811,34.63903917,G30521,F3027,연화도 부근,진강정 갯바위,암,3.9~7.9,경상남도 통영시,1,1291,DT_0014,통영
128.3444814,34.64213194,G30522,F3027,연화도 부근,대바위 인근,암,3.8~4.6,경상남도 통영시,1,1292,DT_0014,통영
128.3431189,34.64574444,G30523,F3027,연화도 부근,촛대바위 인근,암,5.4~6.8,경상남도 통영시,1,1293,DT_0014,통영
128.3448889,34.64981528,G30524,F3027,연화도 부근,연화항 서측 끝,암,9.7~11.7,경상남도 통영시,1,1294,DT_0014,통영
128.3414964,34.65785056,G30527,F3027,연화도 부근,아랫마을 갯바위,암,2.5~2.9,경상남도 통영시,1,1295,DT_0014,통영
128.3391672,34.66442917,G30528,F3027,연화도 부근,구멍섬 갯바위,암,2.9~7.1,경상남도 통영시,1,1296,DT_0014,통영
128.3430994,34.66364333,G30529,F3027,연화도 부근,목섬 갯바위,암,6~7.1,경상남도 통영시,1,1297,DT_0014,통영
128.3481186,34.66153944,G30530,F3027,연화도 부근,가마동섬,암,1.9~3.3,경상남도 통영시,1,1298,DT_0014,통영
128.3532192,34.654255,G30531,F3027,연화도 부근,반하도 갯바위,암,1.9~4.1,경상남도 통영시,1,1299,DT_0014,통영
128.1886078,34.57240139,G30532,F3028,갈도 부근,욕지끝바리,"모래, 조개껍질",11.6~11.8,경상남도 통영시,1,1300,DT_0014,통영
128.1891831,34.57055306,G30533,F3028,갈도 부근,빗바위,"모래, 조개껍질",11.6~11.8,경상남도 통영시,1,1301,DT_0014,통영
128.1899919,34.56919444,G30534,F3028,갈도 부근,빗바위 근처,"모래, 조개껍질",11.6~11.8,경상남도 통영시,1,1302,DT_0014,통영
128.1890081,34.56888389,G30535,F3028,갈도 부근,붉은바위,"모래, 조개껍질",11.6~11.8,경상남도 통영시,1,1303,DT_0014,통영
128.1887997,34.56578722,G30536,F3028,갈도 부근,삼각여,암,3.4~8.4,경상남도 통영시,1,1304,DT_0014,통영
128.1876658,34.56216639,G30537,F3028,갈도 부근,똥여,암,3.4~13.8,경상남도 통영시,1,1305,DT_0014,통영
128.1833219,34.55880722,G30538,F3028,갈도 부근,매여 앞 갯바위,암,14.5~15.9,경상남도 통영시,1,1306,DT_0014,통영
128.1827633,34.55691028,G30539,F3028,갈도 부근,매여,암,14.5~15.9,경상남도 통영시,1,1307,DT_0014,통영
128.1814378,34.55835194,G30540,F3028,갈도 부근,미끄럼바위 근처,암,14.5~15.9,경상남도 통영시,1,1308,DT_0014,통영
128.17922,34.55842083,G30541,F3028,갈도 부근,귀신여,암,14.5~15.9,경상남도 통영시,1,1309,DT_0014,통영
128.1773106,34.55886917,G30542,F3028,갈도 부근,너부렁여 근처,암,14.5~15.9,경상남도 통영시,1,1310,DT_0014,통영
128.1763769,34.55937278,G30543,F3028,갈도 부근,너부렁여,암,14.5~15.9,경상남도 통영시,1,1311,DT_0014,통영
128.3884014,34.86259806,G30545,F3029,진해만 부근,문턱개 북측,펄,1.4~3.5,경상남도 통영시,1,1312,DT_0014,통영
128.4643606,34.90869,G30549,F3029,진해만 부근,지도 서측 해안길 끝,암,3.5~4.4,경상남도 통영시,1,1313,DT_0014,통영
128.4497353,35.07130861,G30556,F3030,당항포 부근,해상펜션 앞,모래,0.3~0.5,경상남도 고성군,1,1314,DT_0061,삼천포
128.5420408,35.10161083,G30569,F3031,진해항 부근,삼우골 서측,펄,0.6~1.1,경상남도 창원시,1,1315,DT_0056,부산항신항
128.6012261,35.1040725,G30576,F3031,진해항 부근,해돋이까페 부근,펄,1.3~2.5,경상남도 창원시,1,1316,DT_0056,부산항신항
128.5999547,35.13757722,G30579,F3031,진해항 부근,막개도,펄,1.2~8.1,경상남도 창원시,1,1317,DT_0056,부산항신항
128.6630144,35.05989694,G30581,F3031,진해항 부근,잠도 서측,펄,0.1~3.9,경상남도 창원시,1,1318,DT_0056,부산항신항
128.6876347,35.07561556,G30582,F3031,진해항 부근,초리도 서측,펄,3.8~4.6,경상남도 창원시,1,1319,DT_0056,부산항신항
128.6961678,35.09737361,G30584,F3031,진해항 부근,합포마을 남측,펄,0.1~1.7,경상남도 창원시,1,1320,DT_0056,부산항신항
129.1772533,35.15510694,G30617,F3033,수영만 부근,고두말 근처바위,암,0.3~0.1,부산광역시 해운대구,1,1321,DT_0005,부산
127.1085472,37.57921667,G40066,F4041,사진리,사진 2리 남단 영덕 무지개 폭포,바위,0.6 ~1.9 ,경상북도 영덕군,1,1322,,
129.453,36.50875,G40067,F4042,축산항,축산 죽도산 갯바위,바위,0.9 ~1.3 ,경상북도 영덕군,1,1323,,
129.4363889,36.45869444,G40068,F4043,석리,석리 탐조등 노물다섯짬 해안도로 갯바위1,바위,1 ~1.1 ,경상북도 영덕군,1,1324,,
129.4356111,36.45438889,G40069,F4043,석리,석리 탐조등 노물다섯짬 해안도로 갯바위2,바위,1 ~1.1 ,경상북도 영덕군,1,1325,,
129.3981944,36.3705,G40070,F4044,금진2리,금진 2리 마을 회관 갯바위,바위,0.1 ~0.4 ,경상북도 영덕군,1,1326,,
129.38,36.32766667,G40071,F4045,남호리,남호 해수욕장 백사장,모래,0.3 ~2 ,경상북도 영덕군,1,1327,,
129.3797222,36.27744444,G40072,F4046,장사리,장사해수욕장 남동쪽 갯바위,바위,0.1 ~0.4 ,경상북도 영덕군,1,1328,,
129.3811111,36.27497222,G40073,F4047,부경리,부경리 갯바위1,바위,0.1 ~0.4 ,경상북도 영덕군,1,1329,,
129.3799722,36.27363889,G40074,F4047,부경리,부경리 갯바위2,바위,0.1 ~0.4 ,경상북도 영덕군,1,1330,,
129.58,36.02266667,G40075,F4048,삼정항,석병방파제 갯바위,바위,0.8 ~1.1 ,경상북도 포항시,1,1331,,
129.5786111,36.0085,G40076,F4049,삼정3리,심정 3리 갯바위,바위,0.8 ~1.1 ,경상북도 포항시,1,1332,,
129.5665278,35.99463889,G40077,F4050,구룡포항,구룡포 해수욕장 남측 갯바위1,바위,0.1~1.1 ,경상북도 포항시,1,1333,,
129.5679444,35.9915,G40078,F4050,구룡포항,구룡포 해수욕장 남측 갯바위2,모래,0.1~1.1 ,경상북도 포항시,1,1334,,
129.5659167,35.98952778,G40079,F4050,구룡포항,구룡포항 서쪽 바다 낚시터,바위,0.1~1.1 ,경상북도 포항시,1,1335,,
129.5529722,35.97491667,G40080,F4051,장길리,구룡포항 장길리 보릿돌,바위,0.8 ~1.2 ,경상북도 포항시,1,1336,,
129.5507778,35.95166667,G40081,F4051,장길리,장길리 복합 낚시 공원,바위,1.1 ~1.5 ,경상북도 포항시,1,1337,,
129.5247778,35.89036111,G40082,F4052,신창리,신창 간이 해수욕장,모래,0.1 ~2 ,경상북도 포항시,1,1338,,
129.523,35.87208333,G40083,F4053,양포항,양포항 남쪽 갯바위,바위,0.2 ~4.5 ,경상북도 포항시,1,1339,,
129.5255278,35.85344444,G40084,F4054,계원2리,계원 2리 등대 갯바위,바위,0.1 ~4.6 ,경상북도 포항시,1,1340,,
129.5133056,35.81688889,G40085,F4055,척사항,척사방파제 북쪽 갯바위,바위,0.2 ~1.7 ,경상북도 경주시,1,1341,,
129.5108889,35.81261111,G40086,F4055,척사항,척사방파제 남쪽 갯바위,바위,0.2 ~1.4 ,경상북도 경주시,1,1342,,
129.5117778,35.80655556,G40087,F4056,감포항,감포항 송대말 등대 앞 갯바위,바위,0.1 ~0.5 ,경상북도 경주시,1,1343,,
129.4583611,35.61227778,G40088,F4057,판지항,판지항 남측 갯바위,바위     ,0.3 ~1.2 ,울산광역시 북구 ,1,1344,,
129.4624722,35.60625,G40089,F4058,제전항,제전항 남측 갯바위,"모래, 바위",0.4 ~1.2 ,울산광역시 북구 ,1,1345,,
129.46375,35.59247222,G40090,F4059,우가포,우가포갯바위,"모래, 바위",0.1 ~2.0 ,울산광역시 북구 ,1,1346,,
129.4585833,35.58022222,G40091,F4060,당사해양낚시공원,당사해양낚시공원,바위     ,0.1 ~2.0 ,울산광역시 북구,1,1347,,
129.4556944,35.56580556,G40092,F4061,주전몽돌해변,주전몽돌해변,바위     ,0.1 ~2.0 ,울산광역시 동구,1,1348,,
129.4385556,35.48625,G40093,F4062,소바위,울산소바위,"모래, 바위",0.1 ~1.8 ,울산광역시 동구,1,1349,,
129.4312222,35.47805556,G40094,F4063,슬도,울산 슬도,"모래, 바위",0.5 ~1.8 ,울산광역시 동구,1,1350,,
129.3454167,35.37775,G40095,F4064,대바위공원,대바위공원,바위     ,0.1 ~1.4 ,울산광역시 울주군,1,1351,,
129.3320278,35.34763889,G40096,F4065,신암1리,신암1리 방파제 동측 갯바위,"모래, 바위",0.7 ~2.1 ,울산광역시 울주군,1,1352,,
129.2608611,35.2935,G40097,F4066,신평소공원,신평소공원 윷판대,바위     ,0.8 ~0.9 ,부산광역시 기장군,1,1353,,
129.2599722,35.28313889,G40098,F4067,온정방파제,온정방파제 동측 남사암,바위     ,0.0 ~1.1 ,부산광역시 기장군,1,1354,,
129.2384167,35.22119444,G40099,F4068,대변항,대변항 북측 갯바위,"모래, 바위",0.4 ~1.1 ,부산광역시 기장군 ,1,1355,,
129.2283611,35.20575,G40100,F4069,원앙대,원앙대(오랑대공원),바위     ,0.1 ~4.7 ,부산광역시 기장군 ,1,1356,,
129.2061667,35.17886111,G40101,F4070,죽도,죽도갯바위(송일정),바위     ,0.9 ~3.5 ,부산광역시 해운대구,1,1357,,
129.4216111,36.87269444,G40042,F4032,망양휴게소,망양휴게소 갯바위,바위,0.9 ~1.6 ,경상북도 울진군,1,1358,,
129.44975,36.82291667,G40043,F4033,사동항,사동항 남측 갯바위,"모래, 바위",0.1 ~1.7 ,경상북도 울진군,1,1359,,
129.4696667,36.78075,G40044,F4034,봉산리,봉산리 백사장 남측 갯바위,"모래, 바위",0.1 ~1.4 ,경상북도 울진군,1,1360,,
129.4721111,36.77583333,G40045,F4034,봉산리,봉산리 주변 갯바위1,바위,0.1 ~1.1 ,경상북도 울진군,1,1361,,
129.4758056,36.77163889,G40046,F4034,봉산리,봉산리 주변 갯바위2,"모래, 바위",0.1 ~1.1 ,경상북도 울진군,1,1362,,
129.4786111,36.76780556,G40047,F4034,봉산리,봉산리 주변 갯바위3,"모래, 바위",0.1 ~1.1 ,경상북도 울진군,1,1363,,
129.4762778,36.733,G40048,F4035,직산리,직산리 주변 갯바위1,"모래, 바위",1.4 ~1.7 ,경상북도 울진군,1,1364,,
129.4775,36.72711111,G40049,F4035,직산리,직산리 주변 갯바위2,"모래, 바위",1.4 ~1.7 ,경상북도 울진군,1,1365,,
129.4726111,36.71866667,G40050,F4036,거일리,거일리 주변 백사장,"모래, 바위",0.1 ~1.1 ,경상북도 울진군,1,1366,,
129.4758333,36.71094444,G40051,F4036,거일리,거일리 주변 갯바위,바위,0.1 ~1.1 ,경상북도 울진군,1,1367,,
129.4748056,36.70422222,G40052,F4036,거일리,거일리 주변 해안도로 갯바위,"모래, 바위",1 ~1.1 ,경상북도 울진군,1,1368,,
129.4776944,36.69927778,G40053,F4036,거일리,울진 바다목장 해상낚시 공원 및 주변 갯바위,바위,1 ~1.1 ,경상북도 울진군,1,1369,,
129.4731944,36.697,G40054,F4036,거일리,거일리 남단 주변 갯바위,바위,0.4 ~1 ,경상북도 울진군,1,1370,,
129.4695278,36.69544444,G40055,F4036,거일리,거일리 남단 주변 백사장,모래,0.4 ~1 ,경상북도 울진군,1,1371,,
129.4661389,36.67952778,G40056,F4037,후포항,후포항 동쪽 갓바위,바위,1 ~1.9 ,경상북도 울진군,1,1372,,
129.4309444,36.658,G40057,F4038,금음리,금음리 주변 갯바위1,"모래, 바위",1 ~1.2 ,경상북도 울진군,1,1373,,
129.43025,36.65452778,G40058,F4038,금음리,금음리 주변 갯바위2,"모래, 바위",1 ~1.2 ,경상북도 울진군,1,1374,,
129.4292778,36.65202778,G40059,F4038,금음리,금음리 주변 갯바위3,"모래, 바위",1.2 ~1.8 ,경상북도 울진군,1,1375,,
129.4259722,36.647,G40060,F4038,금음리,금음리 주변 갯바위4,"모래, 바위",1.2 ~1.8 ,경상북도 울진군,1,1376,,
129.4223333,36.64188889,G40061,F4038,금음리,금음 4리 주변 갯바위,바위,1.7 ~1.8 ,경상북도 울진군,1,1377,,
129.4113611,36.59797222,G40062,F4039,병곡리,고래불 해수욕장 백사장,모래,0.3 ~0.4 ,경상북도 영덕군,1,1378,,
129.4323611,36.56047222,G40063,F4040,대진항,대진항 북쪽 도해단 갯바위,바위,1.1 ~1.6 ,경상북도 영덕군,1,1379,,
129.4373056,36.55508333,G40064,F4040,대진항,대진항 남단 갯바위1,바위,0.9 ~1 ,경상북도 영덕군,1,1380,,
129.4385833,36.55366667,G40065,F4040,대진항,대진항 남단 갯바위2,바위,0.9 ~1 ,경상북도 영덕군,1,1381,,
128.5304167,38.32780556,G40001,F4001,오호항,오호항주변 갯바위,바위,0.4 ~0.6 ,강원도 고성군,1,1382,,
128.5498333,38.29688889,G40002,F4002,문암2리항,문암2리항 갯바위,바위,0.2 ~0.5 ,강원도 고성군,1,1383,,
128.557,38.27447222,G40003,F4003,아야진항,아야진 방파제 갯바위,바위,0.2 ~0.6 ,강원도 고성군,1,1384,,
128.5580833,38.27013889,G40004,F4003,아야진항,아야진항 북측 갯바위,바위,0.2 ~0.6 ,강원도 고성군,1,1385,,
128.5586389,38.26647222,G40005,F4004,청간해변,청간해변 갯바위,바위,0.2 ~0.3 ,강원도 고성군,1,1386,,
128.5686389,38.25277778,G40006,F4005,봉포해변,봉포해변 갯바위,바위,0.1 ~1.7 ,강원도 고성군,1,1387,,
128.6329444,38.12413889,G40007,F4006,낙산항,낙산방파제 갯바위,바위,0.8 ~1.8 ,강원도 양양군,1,1388,,
128.7862222,37.94691667,G40008,F4007,남애항,남애항 북측 갯바위1,바위,0.4 ~0.6 ,강원도 양양군,1,1389,,
128.7885833,37.94491667,G40009,F4007,남애항,남애항 북측 갯바위2,바위,0.2 ~0.6 ,강원도 양양군,1,1390,,
128.7890556,37.93980556,G40010,F4007,남애항,남애항 남측 갯바위,바위,0.1 ~0.6 ,강원도 양양군,1,1391,,
128.8776389,37.84108333,G40011,F4008,사천진해변,사천진 바위,바위,0.1 ~0.7 ,강원도 강릉시,1,1392,,
129.1206389,37.56022222,G40012,F4009,어달리항,어달리항 남측 갯바위,바위,0.1 ~1.0 ,강원도 동해시,1,1393,,
