X,Y,NAME,POINT_NM,MATERIAL,DPWT,ADR_KNM,CATEGORY,ID,OBS_CODE,OBS_POST_ID,FISH,CAUTION,LOC_INFO
126.1704825,34.23153722,독거군도 부근,간암여,암,17.6~23.5,전라남도 진도군,1,1070,DT_0028,진도,,"장죽수도와 죽항수도 부근에서 조류가 상당히 강하게 나타나고, 독거도 주변으로 작은 섬과 간출암이 많이 존재한다. 슬도와 납태기도 사이에 간출암 수심 -1.6m와 죽항도 남측 해상에 간출암 수심 -0.1m가 있으므로 운항하는 선박은 주의 하여야 한다. 바다 낚시금지구역으로 행금도, 탄항도, 납태기도(서대기도)가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","독거군도 부근의 주요 어종은 감성돔, 농어, 돌돔, 참돔, 볼락, 광어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 사백어, 민물새우. 곤쟁이, 새우살 등을 사용한다.
독거군도에서는 가을에 감성돔 조황이 좋다. 슬도, 죽항도, 관매도 등 숱한 섬들에서도 호황을 보인다. 또한 독거군도는 물색이 탁할수록 잡어가 적다."
126.2844731,33.96877778,추자군도,다무래미 갯바위,암,0.8~1.1,제주특별자치도 제주시,1,1071,DT_0021,추자도,,"추자항 입구에 천소수심 1.9m 장애물지역이 존재하고, 추자대교 주변에는 1.6m 장애물지역이 존재한다. 작은 섬들 이동시 주변에 암초와 간출암이 많으므로 운항 시에 주의 하여야 한다. 횡간도 진입 시 횡간도 주민전용 선박이 있고, 이틀에 한번정도로 무료 운행함으로 이용에 참고하면 좋다.","추자군도의 주요 어종은 감성돔, 벵에돔, 참돔, 돌돔, 볼락, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 목줄낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 갯지렁이, 성게, 소라, 오분자기, 게고둥, 풀게, 바지락, 곤쟁이, 새우살, 냉동빙어, 갯강구, 홍갯지렁이, 파래새우 등을 사용한다.
편의시설은 매우 좋은 편이고 완도나 제주도에서 추자도로 진입할 수 있다."
126.2944333,33.96590194,추자군도,최영장군 사당 앞,암,1.1~1.9,제주특별자치도 제주시,1,1072,DT_0021,추자도,,"추자항 입구에 천소수심 1.9m 장애물지역이 존재하고, 추자대교 주변에는 1.6m 장애물지역이 존재한다. 작은 섬들 이동시 주변에 암초와 간출암이 많으므로 운항 시에 주의 하여야 한다. 횡간도 진입 시 횡간도 주민전용 선박이 있고, 이틀에 한번정도로 무료 운행함으로 이용에 참고하면 좋다.","추자군도의 주요 어종은 감성돔, 벵에돔, 참돔, 돌돔, 볼락, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 목줄낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 갯지렁이, 성게, 소라, 오분자기, 게고둥, 풀게, 바지락, 곤쟁이, 새우살, 냉동빙어, 갯강구, 홍갯지렁이, 파래새우 등을 사용한다.
편의시설은 매우 좋은 편이고 완도나 제주도에서 추자도로 진입할 수 있다."
126.3037692,33.95279501,추자군도,추자대교,암,0.1~0.2,제주특별자치도 제주시,1,1073,DT_0021,추자도,,"추자항 입구에 천소수심 1.9m 장애물지역이 존재하고, 추자대교 주변에는 1.6m 장애물지역이 존재한다. 작은 섬들 이동시 주변에 암초와 간출암이 많으므로 운항 시에 주의 하여야 한다. 횡간도 진입 시 횡간도 주민전용 선박이 있고, 이틀에 한번정도로 무료 운행함으로 이용에 참고하면 좋다.","추자군도의 주요 어종은 감성돔, 벵에돔, 참돔, 돌돔, 볼락, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 목줄낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 갯지렁이, 성게, 소라, 오분자기, 게고둥, 풀게, 바지락, 곤쟁이, 새우살, 냉동빙어, 갯강구, 홍갯지렁이, 파래새우 등을 사용한다.
편의시설은 매우 좋은 편이고 완도나 제주도에서 추자도로 진입할 수 있다."
126.3128417,33.95444528,추자군도,목리 인근 갯바위,암,0.1~1.5,제주특별자치도 제주시,1,1074,DT_0021,추자도,,"추자항 입구에 천소수심 1.9m 장애물지역이 존재하고, 추자대교 주변에는 1.6m 장애물지역이 존재한다. 작은 섬들 이동시 주변에 암초와 간출암이 많으므로 운항 시에 주의 하여야 한다. 횡간도 진입 시 횡간도 주민전용 선박이 있고, 이틀에 한번정도로 무료 운행함으로 이용에 참고하면 좋다.","추자군도의 주요 어종은 감성돔, 벵에돔, 참돔, 돌돔, 볼락, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 목줄낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 갯지렁이, 성게, 소라, 오분자기, 게고둥, 풀게, 바지락, 곤쟁이, 새우살, 냉동빙어, 갯강구, 홍갯지렁이, 파래새우 등을 사용한다.
편의시설은 매우 좋은 편이고 완도나 제주도에서 추자도로 진입할 수 있다."
126.3415228,33.95369889,추자군도,신대산전망터 앞,암,1.1~2.1,제주특별자치도 제주시,1,1075,DT_0021,추자도,,"추자항 입구에 천소수심 1.9m 장애물지역이 존재하고, 추자대교 주변에는 1.6m 장애물지역이 존재한다. 작은 섬들 이동시 주변에 암초와 간출암이 많으므로 운항 시에 주의 하여야 한다. 횡간도 진입 시 횡간도 주민전용 선박이 있고, 이틀에 한번정도로 무료 운행함으로 이용에 참고하면 좋다.","추자군도의 주요 어종은 감성돔, 벵에돔, 참돔, 돌돔, 볼락, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 목줄낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 갯지렁이, 성게, 소라, 오분자기, 게고둥, 풀게, 바지락, 곤쟁이, 새우살, 냉동빙어, 갯강구, 홍갯지렁이, 파래새우 등을 사용한다.
편의시설은 매우 좋은 편이고 완도나 제주도에서 추자도로 진입할 수 있다."
126.3409475,33.9462475,추자군도,모정의 쉼터 부근,암,1.2~3.1,제주특별자치도 제주시,1,1076,DT_0021,추자도,,"추자항 입구에 천소수심 1.9m 장애물지역이 존재하고, 추자대교 주변에는 1.6m 장애물지역이 존재한다. 작은 섬들 이동시 주변에 암초와 간출암이 많으므로 운항 시에 주의 하여야 한다. 횡간도 진입 시 횡간도 주민전용 선박이 있고, 이틀에 한번정도로 무료 운행함으로 이용에 참고하면 좋다.","추자군도의 주요 어종은 감성돔, 벵에돔, 참돔, 돌돔, 볼락, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 목줄낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 갯지렁이, 성게, 소라, 오분자기, 게고둥, 풀게, 바지락, 곤쟁이, 새우살, 냉동빙어, 갯강구, 홍갯지렁이, 파래새우 등을 사용한다.
편의시설은 매우 좋은 편이고 완도나 제주도에서 추자도로 진입할 수 있다."
126.3006625,33.95189778,추자군도,모진해수욕장 갯바위,암,1.2~4.8,제주특별자치도 제주시,1,1077,DT_0021,추자도,,"추자항 입구에 천소수심 1.9m 장애물지역이 존재하고, 추자대교 주변에는 1.6m 장애물지역이 존재한다. 작은 섬들 이동시 주변에 암초와 간출암이 많으므로 운항 시에 주의 하여야 한다. 횡간도 진입 시 횡간도 주민전용 선박이 있고, 이틀에 한번정도로 무료 운행함으로 이용에 참고하면 좋다.","추자군도의 주요 어종은 감성돔, 벵에돔, 참돔, 돌돔, 볼락, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 목줄낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 갯지렁이, 성게, 소라, 오분자기, 게고둥, 풀게, 바지락, 곤쟁이, 새우살, 냉동빙어, 갯강구, 홍갯지렁이, 파래새우 등을 사용한다.
편의시설은 매우 좋은 편이고 완도나 제주도에서 추자도로 진입할 수 있다."
126.3282342,33.93523361,추자군도,석죽머리 부근,"모래, 조개껍질",0.1~1.8,제주특별자치도 제주시,1,1078,DT_0021,추자도,,"추자항 입구에 천소수심 1.9m 장애물지역이 존재하고, 추자대교 주변에는 1.6m 장애물지역이 존재한다. 작은 섬들 이동시 주변에 암초와 간출암이 많으므로 운항 시에 주의 하여야 한다. 횡간도 진입 시 횡간도 주민전용 선박이 있고, 이틀에 한번정도로 무료 운행함으로 이용에 참고하면 좋다.","추자군도의 주요 어종은 감성돔, 벵에돔, 참돔, 돌돔, 볼락, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 목줄낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 갯지렁이, 성게, 소라, 오분자기, 게고둥, 풀게, 바지락, 곤쟁이, 새우살, 냉동빙어, 갯강구, 홍갯지렁이, 파래새우 등을 사용한다.
편의시설은 매우 좋은 편이고 완도나 제주도에서 추자도로 진입할 수 있다."
126.3287356,33.92980139,추자군도,오리똥여 부근,암,2.1~6.9,제주특별자치도 제주시,1,1079,DT_0021,추자도,,"추자항 입구에 천소수심 1.9m 장애물지역이 존재하고, 추자대교 주변에는 1.6m 장애물지역이 존재한다. 작은 섬들 이동시 주변에 암초와 간출암이 많으므로 운항 시에 주의 하여야 한다. 횡간도 진입 시 횡간도 주민전용 선박이 있고, 이틀에 한번정도로 무료 운행함으로 이용에 참고하면 좋다.","추자군도의 주요 어종은 감성돔, 벵에돔, 참돔, 돌돔, 볼락, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 목줄낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 갯지렁이, 성게, 소라, 오분자기, 게고둥, 풀게, 바지락, 곤쟁이, 새우살, 냉동빙어, 갯강구, 홍갯지렁이, 파래새우 등을 사용한다.
편의시설은 매우 좋은 편이고 완도나 제주도에서 추자도로 진입할 수 있다."
126.3162442,33.94073389,추자군도,신양리 갯바위,암,2.5~2.2,제주특별자치도 제주시,1,1080,DT_0021,추자도,,"추자항 입구에 천소수심 1.9m 장애물지역이 존재하고, 추자대교 주변에는 1.6m 장애물지역이 존재한다. 작은 섬들 이동시 주변에 암초와 간출암이 많으므로 운항 시에 주의 하여야 한다. 횡간도 진입 시 횡간도 주민전용 선박이 있고, 이틀에 한번정도로 무료 운행함으로 이용에 참고하면 좋다.","추자군도의 주요 어종은 감성돔, 벵에돔, 참돔, 돌돔, 볼락, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 목줄낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 갯지렁이, 성게, 소라, 오분자기, 게고둥, 풀게, 바지락, 곤쟁이, 새우살, 냉동빙어, 갯강구, 홍갯지렁이, 파래새우 등을 사용한다.
편의시설은 매우 좋은 편이고 완도나 제주도에서 추자도로 진입할 수 있다."
126.3093161,33.93921333,추자군도,섬생이 좌측,암,2.5~9.4,제주특별자치도 제주시,1,1081,DT_0021,추자도,,"추자항 입구에 천소수심 1.9m 장애물지역이 존재하고, 추자대교 주변에는 1.6m 장애물지역이 존재한다. 작은 섬들 이동시 주변에 암초와 간출암이 많으므로 운항 시에 주의 하여야 한다. 횡간도 진입 시 횡간도 주민전용 선박이 있고, 이틀에 한번정도로 무료 운행함으로 이용에 참고하면 좋다.","추자군도의 주요 어종은 감성돔, 벵에돔, 참돔, 돌돔, 볼락, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 목줄낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 갯지렁이, 성게, 소라, 오분자기, 게고둥, 풀게, 바지락, 곤쟁이, 새우살, 냉동빙어, 갯강구, 홍갯지렁이, 파래새우 등을 사용한다.
편의시설은 매우 좋은 편이고 완도나 제주도에서 추자도로 진입할 수 있다."
126.3028403,33.95025417,추자군도,발전소 부근,암,0.2~7.1,제주특별자치도 제주시,1,1082,DT_0021,추자도,,"추자항 입구에 천소수심 1.9m 장애물지역이 존재하고, 추자대교 주변에는 1.6m 장애물지역이 존재한다. 작은 섬들 이동시 주변에 암초와 간출암이 많으므로 운항 시에 주의 하여야 한다. 횡간도 진입 시 횡간도 주민전용 선박이 있고, 이틀에 한번정도로 무료 운행함으로 이용에 참고하면 좋다.","추자군도의 주요 어종은 감성돔, 벵에돔, 참돔, 돌돔, 볼락, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌낚시, 목줄낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 깐새우, 민물새우, 참갯지렁이, 청갯지렁이, 게, 갯지렁이, 성게, 소라, 오분자기, 게고둥, 풀게, 바지락, 곤쟁이, 새우살, 냉동빙어, 갯강구, 홍갯지렁이, 파래새우 등을 사용한다.
편의시설은 매우 좋은 편이고 완도나 제주도에서 추자도로 진입할 수 있다."
